agency_cd,site_no,Datetime,Mean_CFS,71272_00060_00003_cd
USGS,4170500,2008-12-31,313,A
USGS,4170500,2009-01-01,299,A
USGS,4170500,2009-01-02,280,A
USGS,4170500,2009-01-03,260,A
USGS,4170500,2009-01-04,245,A
USGS,4170500,2009-01-05,231,A
USGS,4170500,2009-01-06,219,A
USGS,4170500,2009-01-07,211,A
USGS,4170500,2009-01-08,204,A
USGS,4170500,2009-01-09,197,A
USGS,4170500,2009-01-10,195,A
USGS,4170500,2009-01-11,193,A
USGS,4170500,2009-01-12,186,A
USGS,4170500,2009-01-13,183,A
USGS,4170500,2009-01-14,173,A
USGS,4170500,2009-01-15,167,A
USGS,4170500,2009-01-16,158,A
USGS,4170500,2009-01-17,152,A
USGS,4170500,2009-01-18,154,A
USGS,4170500,2009-01-19,154,A
USGS,4170500,2009-01-20,151,A
USGS,4170500,2009-01-21,149,A
USGS,4170500,2009-01-22,145,A
USGS,4170500,2009-01-23,142,A
USGS,4170500,2009-01-24,138,A
USGS,4170500,2009-01-25,134,A
USGS,4170500,2009-01-26,129,A
USGS,4170500,2009-01-27,126,A
USGS,4170500,2009-01-28,126,A
USGS,4170500,2009-01-29,124,A
USGS,4170500,2009-01-30,121,A
USGS,4170500,2009-01-31,117,A
USGS,4170500,2009-02-01,114,A
USGS,4170500,2009-02-02,112,A
USGS,4170500,2009-02-03,110,A
USGS,4170500,2009-02-04,106,A
USGS,4170500,2009-02-05,103,A
USGS,4170500,2009-02-06,101,A
USGS,4170500,2009-02-07,100,A
USGS,4170500,2009-02-08,111,A
USGS,4170500,2009-02-09,122,A
USGS,4170500,2009-02-10,138,A
USGS,4170500,2009-02-11,177,A
USGS,4170500,2009-02-12,257,A
USGS,4170500,2009-02-13,303,A
USGS,4170500,2009-02-14,328,A
USGS,4170500,2009-02-15,327,A
USGS,4170500,2009-02-16,310,A
USGS,4170500,2009-02-17,291,A
USGS,4170500,2009-02-18,282,A
USGS,4170500,2009-02-19,279,A
USGS,4170500,2009-02-20,269,A
USGS,4170500,2009-02-21,264,A
USGS,4170500,2009-02-22,257,A
USGS,4170500,2009-02-23,244,A
USGS,4170500,2009-02-24,233,A
USGS,4170500,2009-02-25,226,A
USGS,4170500,2009-02-26,223,A
USGS,4170500,2009-02-27,250,A
USGS,4170500,2009-02-28,271,A
USGS,4170500,2009-03-01,277,A
USGS,4170500,2009-03-02,260,A
USGS,4170500,2009-03-03,241,A
USGS,4170500,2009-03-04,222,A
USGS,4170500,2009-03-05,206,A
USGS,4170500,2009-03-06,204,A
USGS,4170500,2009-03-07,229,A
USGS,4170500,2009-03-08,313,A
USGS,4170500,2009-03-09,369,A
USGS,4170500,2009-03-10,404,A
USGS,4170500,2009-03-11,350,A
USGS,4170500,2009-03-12,348,A
USGS,4170500,2009-03-13,381,A
USGS,4170500,2009-03-14,392,A
USGS,4170500,2009-03-15,396,A
USGS,4170500,2009-03-16,382,A
USGS,4170500,2009-03-17,295,A
USGS,4170500,2009-03-18,278,A
USGS,4170500,2009-03-19,242,A
USGS,4170500,2009-03-20,220,A
USGS,4170500,2009-03-21,246,A
USGS,4170500,2009-03-22,254,A
USGS,4170500,2009-03-23,143,A
USGS,4170500,2009-03-24,139,A
USGS,4170500,2009-03-25,178,A
USGS,4170500,2009-03-26,199,A
USGS,4170500,2009-03-27,205,A
USGS,4170500,2009-03-28,208,A
USGS,4170500,2009-03-29,216,A
USGS,4170500,2009-03-30,179,A
USGS,4170500,2009-03-31,178,A
USGS,4170500,2009-04-01,186,A
USGS,4170500,2009-04-02,193,A
USGS,4170500,2009-04-03,196,A
USGS,4170500,2009-04-04,192,A
USGS,4170500,2009-04-05,193,A
USGS,4170500,2009-04-06,214,A
USGS,4170500,2009-04-07,210,A
USGS,4170500,2009-04-08,213,A
USGS,4170500,2009-04-09,219,A
USGS,4170500,2009-04-10,219,A
USGS,4170500,2009-04-11,198,A
USGS,4170500,2009-04-12,182,A
USGS,4170500,2009-04-13,174,A
USGS,4170500,2009-04-14,180,A
USGS,4170500,2009-04-15,216,A
USGS,4170500,2009-04-16,228,A
USGS,4170500,2009-04-17,237,A
USGS,4170500,2009-04-18,233,A
USGS,4170500,2009-04-19,227,A
USGS,4170500,2009-04-20,251,A
USGS,4170500,2009-04-21,286,A
USGS,4170500,2009-04-22,318,A
USGS,4170500,2009-04-23,330,A
USGS,4170500,2009-04-24,328,A
USGS,4170500,2009-04-25,324,A
USGS,4170500,2009-04-26,339,A
USGS,4170500,2009-04-27,336,A
USGS,4170500,2009-04-28,355,A
USGS,4170500,2009-04-29,347,A
USGS,4170500,2009-04-30,340,A
USGS,4170500,2009-05-01,355,A
USGS,4170500,2009-05-02,349,A
USGS,4170500,2009-05-03,340,A
USGS,4170500,2009-05-04,329,A
USGS,4170500,2009-05-05,310,A
USGS,4170500,2009-05-06,294,A
USGS,4170500,2009-05-07,202,A
USGS,4170500,2009-05-08,190,A
USGS,4170500,2009-05-09,224,A
USGS,4170500,2009-05-10,236,A
USGS,4170500,2009-05-11,239,A
USGS,4170500,2009-05-12,233,A
USGS,4170500,2009-05-13,212,A
USGS,4170500,2009-05-14,230,A
USGS,4170500,2009-05-15,250,A
USGS,4170500,2009-05-16,306,A
USGS,4170500,2009-05-17,318,A
USGS,4170500,2009-05-18,316,A
USGS,4170500,2009-05-19,305,A
USGS,4170500,2009-05-20,294,A
USGS,4170500,2009-05-21,281,A
USGS,4170500,2009-05-22,274,A
USGS,4170500,2009-05-23,260,A
USGS,4170500,2009-05-24,244,A
USGS,4170500,2009-05-25,226,A
USGS,4170500,2009-05-26,199,A
USGS,4170500,2009-05-27,181,A
USGS,4170500,2009-05-28,172,A
USGS,4170500,2009-05-29,166,A
USGS,4170500,2009-05-30,159,A
USGS,4170500,2009-05-31,151,A
USGS,4170500,2009-06-01,137,A
USGS,4170500,2009-06-02,137,A
USGS,4170500,2009-06-03,132,A
USGS,4170500,2009-06-04,127,A
USGS,4170500,2009-06-05,121,A
USGS,4170500,2009-06-06,122,A
USGS,4170500,2009-06-07,118,A
USGS,4170500,2009-06-08,117,A
USGS,4170500,2009-06-09,123,A
USGS,4170500,2009-06-10,122,A
USGS,4170500,2009-06-11,119,A
USGS,4170500,2009-06-12,118,A
USGS,4170500,2009-06-13,111,A
USGS,4170500,2009-06-14,113,A
USGS,4170500,2009-06-15,116,A
USGS,4170500,2009-06-16,112,A
USGS,4170500,2009-06-17,115,A
USGS,4170500,2009-06-18,126,A
USGS,4170500,2009-06-19,141,A
USGS,4170500,2009-06-20,235,A
USGS,4170500,2009-06-21,275,A
USGS,4170500,2009-06-22,302,A
USGS,4170500,2009-06-23,310,A
USGS,4170500,2009-06-24,290,A
USGS,4170500,2009-06-25,280,A
USGS,4170500,2009-06-26,277,A
USGS,4170500,2009-06-27,255,A
USGS,4170500,2009-06-28,224,A
USGS,4170500,2009-06-29,199,A
USGS,4170500,2009-06-30,182,A
USGS,4170500,2009-07-01,162,A
USGS,4170500,2009-07-02,144,A
USGS,4170500,2009-07-03,131,A
USGS,4170500,2009-07-04,118,A
USGS,4170500,2009-07-05,111,A
USGS,4170500,2009-07-06,99.0,A
USGS,4170500,2009-07-07,92.0,A
USGS,4170500,2009-07-08,84.8,A
USGS,4170500,2009-07-09,78.4,A
USGS,4170500,2009-07-10,72.7,A
USGS,4170500,2009-07-11,70.5,A
USGS,4170500,2009-07-12,66.9,A
USGS,4170500,2009-07-13,60.9,A
USGS,4170500,2009-07-14,55.4,A
USGS,4170500,2009-07-15,51.8,A
USGS,4170500,2009-07-16,49.6,A
USGS,4170500,2009-07-17,51.3,A
USGS,4170500,2009-07-18,47.7,A
USGS,4170500,2009-07-19,45.2,A
USGS,4170500,2009-07-20,46.5,A
USGS,4170500,2009-07-21,47.1,A
USGS,4170500,2009-07-22,45.9,A
USGS,4170500,2009-07-23,53.2,A
USGS,4170500,2009-07-24,55.2,A
USGS,4170500,2009-07-25,55.5,A
USGS,4170500,2009-07-26,56.4,A
USGS,4170500,2009-07-27,57.3,A
USGS,4170500,2009-07-28,61.6,A
USGS,4170500,2009-07-29,71.4,A
USGS,4170500,2009-07-30,65.3,A
USGS,4170500,2009-07-31,61.6,A
USGS,4170500,2009-08-01,55.2,A
USGS,4170500,2009-08-02,55.2,A
USGS,4170500,2009-08-03,49.4,A
USGS,4170500,2009-08-04,49.1,A
USGS,4170500,2009-08-05,49.2,A
USGS,4170500,2009-08-06,44.4,A
USGS,4170500,2009-08-07,43.3,A
USGS,4170500,2009-08-08,77.7,A
USGS,4170500,2009-08-09,128,A
USGS,4170500,2009-08-10,175,A
USGS,4170500,2009-08-11,182,A
USGS,4170500,2009-08-12,169,A
USGS,4170500,2009-08-13,145,A
USGS,4170500,2009-08-14,129,A
USGS,4170500,2009-08-15,115,A
USGS,4170500,2009-08-16,103,A
USGS,4170500,2009-08-17,94.1,A
USGS,4170500,2009-08-18,87.8,A
USGS,4170500,2009-08-19,82.7,A
USGS,4170500,2009-08-20,74.4,A
USGS,4170500,2009-08-21,70.2,A
USGS,4170500,2009-08-22,77.1,A
USGS,4170500,2009-08-23,73.2,A
USGS,4170500,2009-08-24,69.0,A
USGS,4170500,2009-08-25,64.1,A
USGS,4170500,2009-08-26,79.3,A
USGS,4170500,2009-08-27,86.6,A
USGS,4170500,2009-08-28,102,A
USGS,4170500,2009-08-29,132,A
USGS,4170500,2009-08-30,140,A
USGS,4170500,2009-08-31,134,A
USGS,4170500,2009-09-01,119,A
USGS,4170500,2009-09-02,108,A
USGS,4170500,2009-09-03,97.2,A
USGS,4170500,2009-09-04,86.8,A
USGS,4170500,2009-09-05,80.8,A
USGS,4170500,2009-09-06,76.1,A
USGS,4170500,2009-09-07,73.5,A
USGS,4170500,2009-09-08,77.1,A
USGS,4170500,2009-09-09,81.2,A
USGS,4170500,2009-09-10,79.0,A
USGS,4170500,2009-09-11,76.2,A
USGS,4170500,2009-09-12,71.6,A
USGS,4170500,2009-09-13,66.6,A
USGS,4170500,2009-09-14,64.0,A
USGS,4170500,2009-09-15,63.6,A
USGS,4170500,2009-09-16,58.1,A
USGS,4170500,2009-09-17,51.6,A
USGS,4170500,2009-09-18,48.7,A
USGS,4170500,2009-09-19,46.1,A
USGS,4170500,2009-09-20,44.6,A
USGS,4170500,2009-09-21,45.5,A
USGS,4170500,2009-09-22,49.5,A
USGS,4170500,2009-09-23,52.0,A
USGS,4170500,2009-09-24,55.2,A
USGS,4170500,2009-09-25,56.2,A
USGS,4170500,2009-09-26,53.6,A
USGS,4170500,2009-09-27,51.7,A
USGS,4170500,2009-09-28,53.9,A
USGS,4170500,2009-09-29,66.3,A
USGS,4170500,2009-09-30,66.6,A
USGS,4170500,2009-10-01,64.1,A
USGS,4170500,2009-10-02,72.7,A
USGS,4170500,2009-10-03,81.6,A
USGS,4170500,2009-10-04,88.8,A
USGS,4170500,2009-10-05,94.6,A
USGS,4170500,2009-10-06,93.9,A
USGS,4170500,2009-10-07,91.9,A
USGS,4170500,2009-10-08,93.4,A
USGS,4170500,2009-10-09,108,A
USGS,4170500,2009-10-10,123,A
USGS,4170500,2009-10-11,129,A
USGS,4170500,2009-10-12,125,A
USGS,4170500,2009-10-13,118,A
USGS,4170500,2009-10-14,111,A
USGS,4170500,2009-10-15,104,A
USGS,4170500,2009-10-16,98.9,A
USGS,4170500,2009-10-17,94.9,A
USGS,4170500,2009-10-18,91.8,A
USGS,4170500,2009-10-19,87.0,A
USGS,4170500,2009-10-20,86.7,A
USGS,4170500,2009-10-21,86.6,A
USGS,4170500,2009-10-22,88.7,A
USGS,4170500,2009-10-23,103,A
USGS,4170500,2009-10-24,117,A
USGS,4170500,2009-10-25,129,A
USGS,4170500,2009-10-26,129,A
USGS,4170500,2009-10-27,126,A
USGS,4170500,2009-10-28,130,A
USGS,4170500,2009-10-29,131,A
USGS,4170500,2009-10-30,145,A
USGS,4170500,2009-10-31,174,A
USGS,4170500,2009-11-01,193,A
USGS,4170500,2009-11-02,258,A
USGS,4170500,2009-11-03,260,A
USGS,4170500,2009-11-04,283,A
USGS,4170500,2009-11-05,273,A
USGS,4170500,2009-11-06,270,A
USGS,4170500,2009-11-07,250,A
USGS,4170500,2009-11-08,207,A
USGS,4170500,2009-11-09,181,A
USGS,4170500,2009-11-10,226,A
USGS,4170500,2009-11-11,220,A
USGS,4170500,2009-11-12,165,A
USGS,4170500,2009-11-13,214,A
USGS,4170500,2009-11-14,204,A
USGS,4170500,2009-11-15,165,A
USGS,4170500,2009-11-16,201,A
USGS,4170500,2009-11-17,205,A
USGS,4170500,2009-11-18,215,A
USGS,4170500,2009-11-19,212,A
USGS,4170500,2009-11-20,175,A
USGS,4170500,2009-11-21,157,A
USGS,4170500,2009-11-22,146,A
USGS,4170500,2009-11-23,134,A
USGS,4170500,2009-11-24,170,A
USGS,4170500,2009-11-25,174,A
USGS,4170500,2009-11-26,154,A
USGS,4170500,2009-11-27,142,A
USGS,4170500,2009-11-28,133,A
USGS,4170500,2009-11-29,126,A
USGS,4170500,2009-11-30,146,A
USGS,4170500,2009-12-01,139,A
USGS,4170500,2009-12-02,132,A
USGS,4170500,2009-12-03,140,A
USGS,4170500,2009-12-04,142,A
USGS,4170500,2009-12-05,143,A
USGS,4170500,2009-12-06,133,A
USGS,4170500,2009-12-07,130,A
USGS,4170500,2009-12-08,128,A
USGS,4170500,2009-12-09,126,A
USGS,4170500,2009-12-10,132,A:e
USGS,4170500,2009-12-11,138,A:e
USGS,4170500,2009-12-12,132,A:e
USGS,4170500,2009-12-13,134,A:e
USGS,4170500,2009-12-14,140,A:e
USGS,4170500,2009-12-15,142,A
USGS,4170500,2009-12-16,140,A
USGS,4170500,2009-12-17,137,A
USGS,4170500,2009-12-18,132,A:e
USGS,4170500,2009-12-19,130,A:e
USGS,4170500,2009-12-20,128,A:e
USGS,4170500,2009-12-21,126,A:e
USGS,4170500,2009-12-22,122,A:e
USGS,4170500,2009-12-23,118,A
USGS,4170500,2009-12-24,115,A
USGS,4170500,2009-12-25,125,A
USGS,4170500,2009-12-26,151,A
USGS,4170500,2009-12-27,170,A
USGS,4170500,2009-12-28,176,A
USGS,4170500,2009-12-29,168,A
USGS,4170500,2009-12-30,162,A
USGS,4170500,2009-12-31,158,A
USGS,4170500,2010-01-01,152,A
USGS,4170500,2010-01-02,146,A
USGS,4170500,2010-01-03,138,A
USGS,4170500,2010-01-04,136,A
USGS,4170500,2010-01-05,133,A
USGS,4170500,2010-01-06,131,A
USGS,4170500,2010-01-07,130,A
USGS,4170500,2010-01-08,131,A
USGS,4170500,2010-01-09,127,A
USGS,4170500,2010-01-10,122,A
USGS,4170500,2010-01-11,120,A
USGS,4170500,2010-01-12,118,A
USGS,4170500,2010-01-13,117,A
USGS,4170500,2010-01-14,115,A
USGS,4170500,2010-01-15,115,A
USGS,4170500,2010-01-16,114,A
USGS,4170500,2010-01-17,112,A
USGS,4170500,2010-01-18,110,A
USGS,4170500,2010-01-19,108,A
USGS,4170500,2010-01-20,106,A
USGS,4170500,2010-01-21,102,A
USGS,4170500,2010-01-22,102,A
USGS,4170500,2010-01-23,98.3,A
USGS,4170500,2010-01-24,101,A
USGS,4170500,2010-01-25,112,A
USGS,4170500,2010-01-26,121,A
USGS,4170500,2010-01-27,122,A
USGS,4170500,2010-01-28,118,A
USGS,4170500,2010-01-29,112,A
USGS,4170500,2010-01-30,109,A
USGS,4170500,2010-01-31,106,A
USGS,4170500,2010-02-01,104,A
USGS,4170500,2010-02-02,98.8,A
USGS,4170500,2010-02-03,98.3,A
USGS,4170500,2010-02-04,94.9,A
USGS,4170500,2010-02-05,93.0,A
USGS,4170500,2010-02-06,89.7,A
USGS,4170500,2010-02-07,87.4,A
USGS,4170500,2010-02-08,85.1,A
USGS,4170500,2010-02-09,85.3,A
USGS,4170500,2010-02-10,90.3,A
USGS,4170500,2010-02-11,89.2,A
USGS,4170500,2010-02-12,87.8,A
USGS,4170500,2010-02-13,86.6,A
USGS,4170500,2010-02-14,85.8,A
USGS,4170500,2010-02-15,84.4,A
USGS,4170500,2010-02-16,84.8,A
USGS,4170500,2010-02-17,84.9,A
USGS,4170500,2010-02-18,85.0,A
USGS,4170500,2010-02-19,84.5,A
USGS,4170500,2010-02-20,84.4,A
USGS,4170500,2010-02-21,84.4,A
USGS,4170500,2010-02-22,91.3,A
USGS,4170500,2010-02-23,93.1,A
USGS,4170500,2010-02-24,93.4,A
USGS,4170500,2010-02-25,93.5,A
USGS,4170500,2010-02-26,95.3,A
USGS,4170500,2010-02-27,98.3,A
USGS,4170500,2010-02-28,98.3,A
USGS,4170500,2010-03-01,98.3,A
USGS,4170500,2010-03-02,98.8,A
USGS,4170500,2010-03-03,98.2,A
USGS,4170500,2010-03-04,96.6,A
USGS,4170500,2010-03-05,94.8,A
USGS,4170500,2010-03-06,94.1,A
USGS,4170500,2010-03-07,93.9,A
USGS,4170500,2010-03-08,95.9,A
USGS,4170500,2010-03-09,103,A
USGS,4170500,2010-03-10,116,A
USGS,4170500,2010-03-11,138,A
USGS,4170500,2010-03-12,174,A
USGS,4170500,2010-03-13,212,A
USGS,4170500,2010-03-14,234,A
USGS,4170500,2010-03-15,241,A
USGS,4170500,2010-03-16,239,A
USGS,4170500,2010-03-17,232,A
USGS,4170500,2010-03-18,215,A
USGS,4170500,2010-03-19,159,A
USGS,4170500,2010-03-20,150,A
USGS,4170500,2010-03-21,156,A
USGS,4170500,2010-03-22,107,A
USGS,4170500,2010-03-23,90.5,A
USGS,4170500,2010-03-24,111,A
USGS,4170500,2010-03-25,91.4,A
USGS,4170500,2010-03-26,88.0,A
USGS,4170500,2010-03-27,95.9,A
USGS,4170500,2010-03-28,109,A
USGS,4170500,2010-03-29,90.1,A
USGS,4170500,2010-03-30,89.2,A
USGS,4170500,2010-03-31,64.8,A
USGS,4170500,2010-04-01,58.9,A
USGS,4170500,2010-04-02,79.0,A
USGS,4170500,2010-04-03,88.9,A
USGS,4170500,2010-04-04,95.7,A
USGS,4170500,2010-04-05,100,A
USGS,4170500,2010-04-06,84.0,A
USGS,4170500,2010-04-07,89.3,A
USGS,4170500,2010-04-08,110,A
USGS,4170500,2010-04-09,118,A
USGS,4170500,2010-04-10,111,A
USGS,4170500,2010-04-11,112,A
USGS,4170500,2010-04-12,75.6,A
USGS,4170500,2010-04-13,74.7,A
USGS,4170500,2010-04-14,58.4,A
USGS,4170500,2010-04-15,51.0,A
USGS,4170500,2010-04-16,66.0,A
USGS,4170500,2010-04-17,73.0,A
USGS,4170500,2010-04-18,76.7,A
USGS,4170500,2010-04-19,79.1,A
USGS,4170500,2010-04-20,49.9,A
USGS,4170500,2010-04-21,43.3,A
USGS,4170500,2010-04-22,53.9,A
USGS,4170500,2010-04-23,59.1,A
USGS,4170500,2010-04-24,65.8,A
USGS,4170500,2010-04-25,86.2,A
USGS,4170500,2010-04-26,95.2,A
USGS,4170500,2010-04-27,91.0,A
USGS,4170500,2010-04-28,45.1,A
USGS,4170500,2010-04-29,38.4,A
USGS,4170500,2010-04-30,52.1,A
USGS,4170500,2010-05-01,67.3,A
USGS,4170500,2010-05-02,95.7,A
USGS,4170500,2010-05-03,140,A
USGS,4170500,2010-05-04,160,A
USGS,4170500,2010-05-05,162,A
USGS,4170500,2010-05-06,153,A
USGS,4170500,2010-05-07,165,A
USGS,4170500,2010-05-08,187,A
USGS,4170500,2010-05-09,204,A
USGS,4170500,2010-05-10,208,A
USGS,4170500,2010-05-11,221,A
USGS,4170500,2010-05-12,243,A
USGS,4170500,2010-05-13,269,A
USGS,4170500,2010-05-14,286,A
USGS,4170500,2010-05-15,294,A
USGS,4170500,2010-05-16,289,A
USGS,4170500,2010-05-17,273,A
USGS,4170500,2010-05-18,252,A
USGS,4170500,2010-05-19,223,A
USGS,4170500,2010-05-20,194,A
USGS,4170500,2010-05-21,185,A
USGS,4170500,2010-05-22,225,A
USGS,4170500,2010-05-23,235,A
USGS,4170500,2010-05-24,246,A
USGS,4170500,2010-05-25,232,A
USGS,4170500,2010-05-26,214,A
USGS,4170500,2010-05-27,189,A
USGS,4170500,2010-05-28,171,A
USGS,4170500,2010-05-29,153,A
USGS,4170500,2010-05-30,134,A
USGS,4170500,2010-05-31,121,A
USGS,4170500,2010-06-01,124,A
USGS,4170500,2010-06-02,125,A
USGS,4170500,2010-06-03,128,A
USGS,4170500,2010-06-04,128,A
USGS,4170500,2010-06-05,137,A
USGS,4170500,2010-06-06,241,A
USGS,4170500,2010-06-07,282,A
USGS,4170500,2010-06-08,305,A
USGS,4170500,2010-06-09,320,A
USGS,4170500,2010-06-10,316,A
USGS,4170500,2010-06-11,290,A
USGS,4170500,2010-06-12,258,A
USGS,4170500,2010-06-13,233,A
USGS,4170500,2010-06-14,206,A
USGS,4170500,2010-06-15,182,A
USGS,4170500,2010-06-16,151,A
USGS,4170500,2010-06-17,145,A
USGS,4170500,2010-06-18,131,A
USGS,4170500,2010-06-19,132,A
USGS,4170500,2010-06-20,124,A
USGS,4170500,2010-06-21,112,A
USGS,4170500,2010-06-22,114,A
USGS,4170500,2010-06-23,119,A
USGS,4170500,2010-06-24,124,A
USGS,4170500,2010-06-25,117,A
USGS,4170500,2010-06-26,109,A
USGS,4170500,2010-06-27,106,A
USGS,4170500,2010-06-28,101,A
USGS,4170500,2010-06-29,93.2,A
USGS,4170500,2010-06-30,81.2,A
USGS,4170500,2010-07-01,72.3,A
USGS,4170500,2010-07-02,63.1,A
USGS,4170500,2010-07-03,56.7,A
USGS,4170500,2010-07-04,51.4,A
USGS,4170500,2010-07-05,46.8,A
USGS,4170500,2010-07-06,44.0,A
USGS,4170500,2010-07-07,41.9,A
USGS,4170500,2010-07-08,45.5,A
USGS,4170500,2010-07-09,54.0,A
USGS,4170500,2010-07-10,47.4,A
USGS,4170500,2010-07-11,40.6,A
USGS,4170500,2010-07-12,45.0,A
USGS,4170500,2010-07-13,48.4,A
USGS,4170500,2010-07-14,45.1,A
USGS,4170500,2010-07-15,44.4,A
USGS,4170500,2010-07-16,59.4,A
USGS,4170500,2010-07-17,57.2,A
USGS,4170500,2010-07-18,53.2,A
USGS,4170500,2010-07-19,50.3,A
USGS,4170500,2010-07-20,56.6,A
USGS,4170500,2010-07-21,57.8,A
USGS,4170500,2010-07-22,58.4,A
USGS,4170500,2010-07-23,74.5,A
USGS,4170500,2010-07-24,97.6,A
USGS,4170500,2010-07-25,110,A
USGS,4170500,2010-07-26,97.7,A
USGS,4170500,2010-07-27,84.8,A
USGS,4170500,2010-07-28,78.1,A
USGS,4170500,2010-07-29,88.4,A
USGS,4170500,2010-07-30,87.2,A
USGS,4170500,2010-07-31,81.4,A
USGS,4170500,2010-08-01,77.1,A
USGS,4170500,2010-08-02,71.5,A
USGS,4170500,2010-08-03,67.3,A
USGS,4170500,2010-08-04,67.6,A
USGS,4170500,2010-08-05,66.2,A
USGS,4170500,2010-08-06,61.2,A
USGS,4170500,2010-08-07,54.5,A
USGS,4170500,2010-08-08,48.3,A
USGS,4170500,2010-08-09,48.6,A
USGS,4170500,2010-08-10,53.0,A
USGS,4170500,2010-08-11,50.7,A
USGS,4170500,2010-08-12,50.1,A
USGS,4170500,2010-08-13,49.8,A
USGS,4170500,2010-08-14,45.5,A
USGS,4170500,2010-08-15,47.3,A
USGS,4170500,2010-08-16,44.6,A
USGS,4170500,2010-08-17,40.1,A
USGS,4170500,2010-08-18,38.2,A
USGS,4170500,2010-08-19,37.2,A
USGS,4170500,2010-08-20,37.6,A
USGS,4170500,2010-08-21,39.2,A
USGS,4170500,2010-08-22,41.5,A
USGS,4170500,2010-08-23,39.1,A
USGS,4170500,2010-08-24,38.2,A
USGS,4170500,2010-08-25,38.3,A
USGS,4170500,2010-08-26,36.8,A
USGS,4170500,2010-08-27,35.1,A
USGS,4170500,2010-08-28,34.4,A
USGS,4170500,2010-08-29,34.0,A
USGS,4170500,2010-08-30,33.7,A
USGS,4170500,2010-08-31,32.6,A
USGS,4170500,2010-09-01,33.0,A
USGS,4170500,2010-09-02,34.8,A
USGS,4170500,2010-09-03,31.9,A
USGS,4170500,2010-09-04,28.3,A
USGS,4170500,2010-09-05,25.4,A
USGS,4170500,2010-09-06,26.7,A
USGS,4170500,2010-09-07,23.4,A
USGS,4170500,2010-09-08,24.1,A
USGS,4170500,2010-09-09,23.7,A
USGS,4170500,2010-09-10,23.6,A
USGS,4170500,2010-09-11,25.7,A
USGS,4170500,2010-09-12,30.1,A
USGS,4170500,2010-09-13,30.9,A
USGS,4170500,2010-09-14,30.5,A
USGS,4170500,2010-09-15,29.8,A
USGS,4170500,2010-09-16,41.4,A
USGS,4170500,2010-09-17,56.0,A
USGS,4170500,2010-09-18,61.8,A
USGS,4170500,2010-09-19,63.7,A
USGS,4170500,2010-09-20,59.5,A
USGS,4170500,2010-09-21,53.9,A
USGS,4170500,2010-09-22,55.9,A
USGS,4170500,2010-09-23,54.1,A
USGS,4170500,2010-09-24,46.4,A
USGS,4170500,2010-09-25,45.7,A
USGS,4170500,2010-09-26,42.8,A
USGS,4170500,2010-09-27,40.6,A
USGS,4170500,2010-09-28,50.5,A
USGS,4170500,2010-09-29,60.7,A
USGS,4170500,2010-09-30,65.2,A
USGS,4170500,2010-10-01,62.2,A
USGS,4170500,2010-10-02,63.9,A
USGS,4170500,2010-10-03,61.7,A
USGS,4170500,2010-10-04,56.8,A
USGS,4170500,2010-10-05,54.8,A
USGS,4170500,2010-10-06,54.4,A
USGS,4170500,2010-10-07,53.3,A
USGS,4170500,2010-10-08,52.7,A
USGS,4170500,2010-10-09,52.7,A
USGS,4170500,2010-10-10,52.0,A
USGS,4170500,2010-10-11,53.5,A
USGS,4170500,2010-10-12,53.3,A
USGS,4170500,2010-10-13,52.9,A
USGS,4170500,2010-10-14,58.7,A
USGS,4170500,2010-10-15,63.3,A
USGS,4170500,2010-10-16,61.6,A
USGS,4170500,2010-10-17,60.6,A
USGS,4170500,2010-10-18,60.1,A
USGS,4170500,2010-10-19,59.5,A
USGS,4170500,2010-10-20,58.3,A
USGS,4170500,2010-10-21,68.3,A
USGS,4170500,2010-10-22,69.5,A
USGS,4170500,2010-10-23,70.9,A
USGS,4170500,2010-10-24,69.6,A
USGS,4170500,2010-10-25,71.1,A
USGS,4170500,2010-10-26,72.0,A
USGS,4170500,2010-10-27,69.0,A
USGS,4170500,2010-10-28,75.0,A
USGS,4170500,2010-10-29,77.7,A
USGS,4170500,2010-10-30,76.9,A
USGS,4170500,2010-10-31,79.4,A
USGS,4170500,2010-11-01,153,A
USGS,4170500,2010-11-02,158,A
USGS,4170500,2010-11-03,125,A
USGS,4170500,2010-11-04,111,A
USGS,4170500,2010-11-05,168,A
USGS,4170500,2010-11-06,165,A
USGS,4170500,2010-11-07,131,A
USGS,4170500,2010-11-08,192,A
USGS,4170500,2010-11-09,173,A
USGS,4170500,2010-11-10,136,A
USGS,4170500,2010-11-11,114,A
USGS,4170500,2010-11-12,174,A
USGS,4170500,2010-11-13,172,A
USGS,4170500,2010-11-14,124,A
USGS,4170500,2010-11-15,155,A
USGS,4170500,2010-11-16,153,A
USGS,4170500,2010-11-17,170,A
USGS,4170500,2010-11-18,161,A
USGS,4170500,2010-11-19,126,A
USGS,4170500,2010-11-20,112,A
USGS,4170500,2010-11-21,99.3,A
USGS,4170500,2010-11-22,92.4,A
USGS,4170500,2010-11-23,126,A
USGS,4170500,2010-11-24,137,A
USGS,4170500,2010-11-25,128,A
USGS,4170500,2010-11-26,122,A
USGS,4170500,2010-11-27,125,A
USGS,4170500,2010-11-28,122,A
USGS,4170500,2010-11-29,116,A
USGS,4170500,2010-11-30,118,A
USGS,4170500,2010-12-01,121,A
USGS,4170500,2010-12-02,125,A
USGS,4170500,2010-12-03,138,A
USGS,4170500,2010-12-04,134,A
